,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,rn,rn2
5099828,355,TRANSFER,379511.25,C390969488,0.0,0.0,C101179743,3359228.34,3738739.59,0,1.0,24.0
5550951,383,TRANSFER,1023929.67,C1446512302,0.0,0.0,C101179743,3738739.59,4762669.26,0,1.0,25.0
5716170,398,TRANSFER,4162307.62,C705739289,0.0,0.0,C101179743,4762669.26,8924976.88,0,1.0,26.0
3737650,278,CASH_OUT,71575.79,C1932820328,31744.0,0.0,C1011806570,14403.42,85979.21,0,1.0,1.0
3892000,284,CASH_OUT,146138.88,C2084780426,23.0,0.0,C1011806570,85979.21,232118.09,0,1.0,2.0
4229214,306,CASH_IN,344165.12,C1823756901,297.0,344462.12,C1011806570,232118.09,0.0,0,1.0,3.0
5996229,423,CASH_OUT,207241.52,C1850635238,207241.52,0.0,C1011806570,0.0,207241.52,1,1.0,4.0
1148352,131,CASH_IN,407017.92,C765308270,14923.0,421940.92,C1011864403,501.97,0.0,0,1.0,1.0
1885704,164,TRANSFER,59478.12,C1706034876,113628.0,54149.88,C1011864403,0.0,59478.12,0,1.0,2.0
2444545,203,CASH_OUT,204360.67,C166808681,204597.0,236.33,C1011864403,59478.12,263838.78,0,1.0,3.0
2922586,229,CASH_IN,143401.27,C793634252,413302.88,556704.15,C1011864403,263838.78,120437.51,0,1.0,4.0
2988033,231,TRANSFER,341301.32,C58938435,100010.0,0.0,C1011864403,120437.51,461738.83,0,1.0,5.0
3191354,241,TRANSFER,424669.13,C293223477,0.0,0.0,C1011864403,461738.83,886407.95,0,1.0,6.0
3476709,258,CASH_OUT,231230.96,C1216911740,0.0,0.0,C1011864403,886407.95,1117638.92,0,1.0,7.0
3681054,276,CASH_OUT,43484.12,C163110902,640.0,0.0,C1011864403,1117638.92,1161123.04,0,1.0,8.0
3723068,278,CASH_OUT,124694.15,C1870767644,0.0,0.0,C1011864403,1161123.04,1892513.03,0,1.0,9.0
3725384,278,TRANSFER,606695.85,C918974506,40199.0,0.0,C1011864403,1285817.18,1892513.03,0,1.0,10.0
4991409,352,CASH_IN,311523.62,C1148876540,23748698.0,24060221.63,C1011864403,1892513.03,1580989.41,0,1.0,11.0
5582617,393,CASH_OUT,7885.51,C2012662061,29953.0,22067.49,C1011864403,1580989.41,1588874.92,0,1.0,12.0
6168676,557,CASH_OUT,2719.66,C2020357947,2719.66,0.0,C1011864403,1588874.92,1591594.58,1,1.0,13.0
3990500,298,TRANSFER,2125105.57,C813283433,20638.0,0.0,C1012340770,0.0,2125105.57,0,1.0,1.0
4056973,300,CASH_OUT,47900.23,C396919202,48258.0,357.77,C1012340770,2125105.57,2173005.81,0,1.0,2.0
4255981,306,CASH_IN,139262.47,C1927905947,61561.0,200823.47,C1012340770,2173005.81,2258224.72,0,1.0,3.0
4267176,307,CASH_OUT,224481.38,C1179794851,53981.0,0.0,C1012340770,2033743.34,2258224.72,0,1.0,4.0
5139229,356,DEBIT,7568.64,C606835291,1480.0,0.0,C1012340770,2258224.72,2265793.36,0,1.0,5.0
5967443,406,CASH_OUT,10000000.0,C2039632835,10000000.0,0.0,C1012340770,2265793.36,12265793.36,1,1.0,6.0
6159418,548,CASH_OUT,183859.08,C400168512,0.0,0.0,C1012340770,12265793.36,12449652.44,0,1.0,7.0
49826,9,CASH_OUT,2539898.07,C728718059,2539898.07,0.0,C1013511446,968.0,1842864.22,1,1.0,1.0
67782,9,CASH_IN,594209.73,C1888557649,3151936.52,3746146.25,C1013511446,2540866.07,1842864.22,0,1.0,2.0
83389,10,CASH_IN,103792.12,C792601931,42696.84,146488.97,C1013511446,1946656.34,1842864.22,0,1.0,3.0
146724,12,CASH_OUT,398361.07,C1402841545,8287.0,0.0,C1013511446,0.0,2006826.39,0,1.0,4.0
147414,12,TRANSFER,1608465.32,C657294376,10678.0,0.0,C1013511446,398361.07,2006826.39,0,1.0,5.0
201153,13,CASH_OUT,328650.74,C47864924,151676.0,0.0,C1013511446,2006826.39,2335477.13,0,1.0,6.0
209103,13,TRANSFER,2657484.81,C783323484,41409.0,0.0,C1013511446,2335477.13,4992961.94,0,1.0,7.0
230719,14,CASH_IN,362466.68,C1031467251,52474.0,414940.68,C1013511446,4992961.94,4630495.26,0,1.0,8.0
299948,15,CASH_IN,236827.64,C712201876,10927914.72,11164742.36,C1013511446,4630495.26,4393667.62,0,1.0,9.0
342032,16,CASH_OUT,198969.47,C1145539504,0.0,0.0,C1013511446,4393667.62,4592637.08,0,1.0,10.0
399494,18,TRANSFER,653487.61,C1547327732,1329013.79,675526.18,C1013511446,4592637.08,7470013.32,0,1.0,11.0
413683,18,TRANSFER,2223888.63,C229094752,0.0,0.0,C1013511446,5246124.69,7470013.32,0,1.0,12.0
506656,20,CASH_IN,50720.68,C559538806,103362.0,154082.68,C1013511446,7470013.32,7419292.63,0,1.0,13.0
553849,22,CASH_IN,239700.25,C1526133535,48463.0,288163.25,C1013511446,7419292.63,8662337.06,0,1.0,14.0
553854,22,TRANSFER,1482744.68,C399937466,0.0,0.0,C1013511446,7179592.38,8662337.06,0,1.0,15.0
583665,33,CASH_OUT,138155.18,C1825249710,0.0,0.0,C1013511446,8662337.06,8800492.24,0,1.0,16.0
596281,33,CASH_OUT,362779.21,C1915461880,0.0,0.0,C1013511446,8800492.24,9163271.45,0,1.0,17.0
607493,34,CASH_OUT,109870.97,C349439645,293405.0,183534.03,C1013511446,9163271.45,9072900.69,0,1.0,18.0
640413,35,CASH_IN,200241.73,C721340951,8328219.33,8528461.07,C1013511446,9273142.42,9072900.69,0,1.0,19.0
658480,35,CASH_OUT,164270.05,C2041096570,13202.0,0.0,C1013511446,9072900.69,9237170.74,0,1.0,20.0
1030590,74,CASH_OUT,455074.13,C695129655,455074.13,0.0,C1013511446,9237170.74,9692244.86,1,1.0,21.0
1093395,130,CASH_OUT,530141.56,C188801067,0.0,0.0,C1013511446,9692244.86,10222386.42,0,1.0,22.0
1412569,139,CASH_IN,167864.69,C617389671,21961622.69,22129487.38,C1013511446,10222386.42,10054521.73,0,1.0,23.0
1471037,141,CASH_OUT,311718.69,C1154087140,0.0,0.0,C1013511446,10054521.73,10366240.42,0,1.0,24.0
1568249,155,CASH_OUT,195698.18,C1791352632,8542.03,0.0,C1013511446,10366240.42,10561938.6,0,1.0,25.0
1908414,166,CASH_IN,308789.58,C1854610643,3580318.37,3889107.95,C1013511446,10561938.6,10253149.02,0,1.0,26.0
2778922,214,TRANSFER,365923.47,C737433241,0.0,0.0,C1013511446,10253149.02,10619072.49,0,1.0,27.0
2852444,227,TRANSFER,2531127.63,C1008129833,0.0,0.0,C1013511446,10619072.49,13150200.12,0,1.0,28.0
3073119,235,CASH_IN,41950.6,C2055047714,27750075.05,27792025.65,C1013511446,13150200.12,13108249.51,0,1.0,29.0
3205519,249,TRANSFER,693889.52,C1993947775,0.0,0.0,C1013511446,13108249.51,13802139.04,0,1.0,30.0
3252142,251,CASH_OUT,100947.3,C2038458872,0.0,0.0,C1013511446,13802139.04,13903086.33,0,1.0,31.0
4115562,302,CASH_OUT,374092.82,C361292479,0.0,0.0,C1013511446,13903086.33,14277179.16,0,1.0,32.0
5448455,379,CASH_OUT,64845.45,C968628383,654.0,0.0,C1013511446,14277179.16,14366884.41,0,1.0,33.0
5473371,379,CASH_OUT,24859.81,C2057847261,48951.0,24091.19,C1013511446,14342024.6,14366884.41,0,1.0,34.0
5839979,402,TRANSFER,1404263.06,C605208523,3080.0,0.0,C1013511446,14366884.41,15771147.47,0,1.0,35.0
1074265,129,CASH_OUT,222454.34,C673618193,8091.0,0.0,C1014882378,0.0,222454.34,0,1.0,1.0
1279068,135,CASH_IN,10912.9,C377880732,8317747.44,8328660.34,C1014882378,222454.34,211541.44,0,1.0,2.0
1854471,164,CASH_OUT,170521.94,C873715530,6168.0,0.0,C1014882378,211541.44,382063.38,0,1.0,3.0
2003564,179,CASH_OUT,165629.08,C310046833,0.0,0.0,C1014882378,382063.38,547692.46,0,1.0,4.0
2125051,183,CASH_OUT,400396.95,C924483134,0.0,0.0,C1014882378,547692.46,948089.41,0,1.0,5.0
2322556,188,CASH_IN,304789.21,C1012422786,418713.47,723502.68,C1014882378,948089.41,643300.2,0,1.0,6.0
2348203,189,CASH_OUT,2216703.82,C684927703,2216703.82,0.0,C1014882378,643300.2,2860004.01,1,1.0,7.0
2659121,210,CASH_OUT,35815.86,C1859877633,0.0,0.0,C1014882378,2860004.01,2895819.87,0,1.0,8.0
3353176,254,CASH_IN,70997.19,C423801450,1110102.81,1181100.0,C1014882378,2895819.87,2824822.68,0,1.0,9.0
3412704,256,CASH_OUT,64855.62,C1546447813,478674.56,413818.93,C1014882378,2824822.68,2889678.31,0,1.0,10.0
3641308,275,CASH_OUT,58083.32,C1917782363,21537.0,0.0,C1014882378,2889678.31,2947761.62,0,1.0,11.0
4109875,302,TRANSFER,948193.61,C980486704,0.0,0.0,C1014882378,2947761.62,3895955.23,0,1.0,12.0
5682324,397,CASH_IN,294420.18,C590232547,1514.0,295934.18,C1014882378,3895955.23,3601535.05,0,1.0,13.0
5707560,398,CASH_IN,172761.29,C1516786103,11522.0,184283.29,C1014882378,3601535.05,3428773.77,0,1.0,14.0
5791951,401,TRANSFER,538257.7,C1952699740,839.0,0.0,C1014882378,3428773.77,3967031.47,0,1.0,15.0
5934011,404,CASH_IN,271509.62,C606959310,6401290.6,6672800.22,C1014882378,3967031.47,3695521.85,0,1.0,16.0
413951,18,CASH_OUT,164160.39,C1349027410,14541.0,0.0,C1015137341,0.0,164160.39,0,1.0,1.0
875660,42,CASH_IN,89067.56,C329982063,4216540.82,4305608.38,C1015137341,164160.39,75092.82,0,1.0,2.0
1059705,118,CASH_OUT,897427.17,C332841872,897427.17,0.0,C1015137341,75092.82,972520.0,1,1.0,3.0
1120125,130,CASH_OUT,30124.11,C1961712345,1389574.18,1359450.07,C1015137341,972520.0,1002644.1,0,1.0,4.0
1374163,138,CASH_OUT,232182.87,C237820734,0.0,0.0,C1015137341,1002644.1,1234826.97,0,1.0,5.0
1765797,162,CASH_OUT,220590.63,C1762602287,0.0,0.0,C1015137341,1234826.97,1455417.61,0,1.0,6.0
2391739,201,CASH_IN,313422.02,C1098599341,7478799.62,7792221.63,C1015137341,1455417.61,1141995.59,0,1.0,7.0
2930222,229,CASH_IN,119613.5,C1448427712,5703601.9,5823215.4,C1015137341,1141995.59,1022382.09,0,1.0,8.0
3101554,235,CASH_OUT,101398.3,C1921022889,237.0,0.0,C1015137341,1022382.09,1123780.39,0,1.0,9.0
3641965,275,TRANSFER,180216.67,C780762292,0.0,0.0,C1015137341,1123780.39,1303997.06,0,1.0,10.0
3743736,279,CASH_OUT,151262.07,C1184832823,0.0,0.0,C1015137341,1303997.06,1455259.13,0,1.0,11.0
5885964,403,CASH_IN,201148.86,C363787313,5216645.79,5417794.65,C1015137341,1455259.13,1254110.27,0,1.0,12.0
5904691,403,TRANSFER,1174059.55,C1298365495,0.0,0.0,C1015137341,1254110.27,2428169.82,0,1.0,13.0
6131013,542,CASH_IN,249375.92,C981400212,6699852.98,6949228.9,C1015137341,2428169.82,2178793.9,0,1.0,14.0
6312676,686,CASH_OUT,105092.64,C801132038,104.0,0.0,C1015137341,2178793.9,2283886.54,0,1.0,15.0
2942009,230,CASH_IN,128961.17,C1833565132,23045.0,152006.17,C1015309209,0.0,0.0,0,1.0,1.0
5038775,354,CASH_OUT,446903.93,C922691670,20319.0,0.0,C1015309209,0.0,446903.93,0,1.0,2.0
5579254,393,CASH_OUT,243852.37,C1888132376,11802.0,0.0,C1015309209,446903.93,690756.3,0,1.0,3.0
5776529,400,CASH_OUT,130278.99,C2081998466,130278.99,0.0,C1015309209,690756.3,821035.3,1,1.0,4.0
6052951,495,CASH_IN,333611.01,C703650898,51159.0,384770.01,C1015309209,821035.3,487424.29,0,1.0,5.0
46773,9,CASH_OUT,279685.95,C1076380775,145248.0,0.0,C1015650621,326508.0,0.0,0,1.0,1.0
53932,9,CASH_IN,95120.4,C1927237425,1303853.4,1398973.8,C1015650621,606193.95,0.0,0,1.0,2.0
59780,9,CASH_IN,377341.35,C1310084577,107927.0,485268.35,C1015650621,511073.55,0.0,0,1.0,3.0
82900,10,CASH_IN,306023.02,C1709044156,80867.96,386890.98,C1015650621,0.0,0.0,0,1.0,4.0
118741,11,CASH_IN,153650.64,C1824221966,7869.0,161519.64,C1015650621,0.0,298248.26,0,1.0,5.0
121195,11,TRANSFER,298248.26,C1031788801,0.0,0.0,C1015650621,0.0,298248.26,0,1.0,6.0
164082,12,CASH_OUT,85096.22,C161206331,0.0,0.0,C1015650621,298248.26,212619.06,0,1.0,7.0
164303,12,CASH_IN,174289.67,C2047794044,10866.0,185155.67,C1015650621,383344.48,212619.06,0,1.0,8.0
183678,13,CASH_OUT,3564.26,C121686184,0.0,0.0,C1015650621,209054.8,212619.06,0,1.0,9.0
215173,13,DEBIT,1490.96,C856274883,0.0,0.0,C1015650621,212619.06,214110.03,0,1.0,10.0
297990,15,CASH_IN,195957.05,C1150371009,110155.62,306112.67,C1015650621,214110.03,18152.98,0,1.0,11.0
398054,18,CASH_OUT,73071.91,C706498224,62423.0,0.0,C1015650621,18152.98,91224.89,0,1.0,12.0
707051,37,CASH_IN,106664.89,C2083418205,31704.0,138368.89,C1015650621,91224.89,0.0,0,1.0,13.0
998506,45,TRANSFER,353834.29,C1092804942,61310.0,0.0,C1015650621,0.0,353834.29,0,1.0,14.0
1030452,65,CASH_OUT,126690.14,C1827521206,126690.14,0.0,C1015650621,353834.29,480524.43,1,1.0,15.0
1125419,131,CASH_OUT,333998.96,C2134592705,0.0,0.0,C1015650621,480524.43,814523.39,0,1.0,16.0
1212374,133,CASH_OUT,419236.57,C299306142,71976.69,0.0,C1015650621,814523.39,1233759.96,0,1.0,17.0
1324410,137,CASH_OUT,273812.72,C951856850,1117.0,0.0,C1015650621,1233759.96,1507572.68,0,1.0,18.0
1347399,137,CASH_OUT,17131.76,C1164261940,0.0,0.0,C1015650621,1507572.68,1524704.43,0,1.0,19.0
1411211,139,CASH_IN,263425.55,C1007861200,8144414.7,8407840.25,C1015650621,1524704.43,1261278.89,0,1.0,20.0
1637389,157,CASH_OUT,261526.82,C1882190937,0.0,0.0,C1015650621,1261278.89,1522805.71,0,1.0,21.0
1719972,160,CASH_IN,505016.69,C2105737447,1720601.71,2225618.4,C1015650621,1522805.71,1017789.01,0,1.0,22.0
2212154,186,CASH_IN,261582.78,C1083278660,25486455.95,25748038.72,C1015650621,1017789.01,756206.24,0,1.0,23.0
2363787,190,CASH_OUT,63535.45,C1248417443,2035.0,0.0,C1015650621,756206.24,819741.69,0,1.0,24.0
2959128,230,CASH_IN,77602.44,C156134759,2139162.68,2216765.11,C1015650621,819741.69,742139.25,0,1.0,25.0
3479982,258,CASH_IN,198869.88,C597290669,1680160.82,1879030.7,C1015650621,742139.25,543269.37,0,1.0,26.0
3656491,275,CASH_IN,11557.36,C479521924,183.0,11740.36,C1015650621,543269.37,531712.01,0,1.0,27.0
3787144,280,CASH_OUT,60869.66,C283853671,0.0,0.0,C1015650621,531712.01,592581.67,0,1.0,28.0
4764367,334,CASH_OUT,506509.95,C423973745,91012.07,0.0,C1015650621,592581.67,1099091.62,0,1.0,29.0
4932558,350,CASH_IN,56326.16,C141514002,715281.47,771607.63,C1015650621,1099091.62,1042765.45,0,1.0,30.0
5356310,375,CASH_OUT,413686.01,C523824660,0.0,0.0,C1015650621,1042765.45,1456451.46,0,1.0,31.0
4039855,299,CASH_OUT,57926.23,C355701263,271.0,0.0,C1017891074,0.0,57926.23,0,1.0,1.0
6118664,534,CASH_OUT,671516.68,C213707796,671516.68,0.0,C1017891074,57926.23,729442.9,1,1.0,2.0
126875,11,CASH_OUT,439998.17,C1559100414,11043.0,0.0,C1017913693,14626.0,454624.17,0,1.0,1.0
148905,12,CASH_IN,215390.23,C1179763016,7356.0,222746.23,C1017913693,0.0,0.0,0,1.0,2.0
177256,12,TRANSFER,1037722.09,C1644728428,30267.0,0.0,C1017913693,0.0,1482949.68,0,1.0,3.0
189829,13,CASH_OUT,445227.58,C1249610210,0.0,0.0,C1017913693,1037722.09,1482949.68,0,1.0,4.0
214048,13,CASH_OUT,64152.55,C1601512195,0.0,0.0,C1017913693,1482949.68,1547102.23,0,1.0,5.0
252193,14,TRANSFER,255644.07,C508754352,739730.83,484086.76,C1017913693,1547102.23,2252507.51,0,1.0,6.0
258331,14,CASH_OUT,428066.01,C552287084,60077.0,0.0,C1017913693,1802746.3,2252507.51,0,1.0,7.0
295082,15,CASH_OUT,21695.2,C1776487381,25094.0,3398.8,C1017913693,2230812.31,2252507.51,0,1.0,8.0
328415,16,TRANSFER,847255.09,C585061079,0.0,0.0,C1017913693,2252507.51,3454974.12,0,1.0,9.0
340770,16,CASH_OUT,355211.52,C887221133,0.0,0.0,C1017913693,3099762.6,3454974.12,0,1.0,10.0
376313,17,CASH_IN,4835.27,C2132577469,8067919.3,8072754.57,C1017913693,3454974.12,3450138.85,0,1.0,11.0
485882,19,CASH_IN,232374.01,C634653862,7265314.97,7497688.97,C1017913693,3450138.85,2893551.98,0,1.0,12.0
507635,20,CASH_IN,324212.86,C463862639,7419859.53,7744072.39,C1017913693,3217764.84,2893551.98,0,1.0,13.0
643898,35,CASH_OUT,222779.09,C633296182,359801.75,137022.66,C1017913693,2893551.98,3116331.07,0,1.0,14.0
671544,36,CASH_OUT,362217.61,C1921634641,0.0,0.0,C1017913693,3116331.07,3478548.68,0,1.0,15.0
1048840,95,CASH_OUT,92225.37,C1485714844,3311.24,0.0,C1017913693,3478548.68,3570774.04,0,1.0,16.0
1057288,96,CASH_OUT,282378.27,C241207346,0.0,0.0,C1017913693,3570774.04,3853152.31,0,1.0,17.0
1113285,130,TRANSFER,607768.03,C881975438,0.0,0.0,C1017913693,3853152.31,4460920.34,0,1.0,18.0
1271831,135,CASH_IN,61666.75,C779662804,6374979.43,6436646.18,C1017913693,4460920.34,4399253.6,0,1.0,19.0
1322445,136,TRANSFER,1004661.83,C504694833,0.0,0.0,C1017913693,4399253.6,5403915.43,0,1.0,20.0
1459704,140,TRANSFER,436411.74,C27218830,0.0,0.0,C1017913693,5403915.43,5840327.17,0,1.0,21.0
1677493,159,CASH_OUT,106598.67,C793902050,86701.95,0.0,C1017913693,5840327.17,5946925.84,0,1.0,22.0
1720232,160,CASH_OUT,292303.07,C552683789,0.0,0.0,C1017913693,5946925.84,6239228.92,0,1.0,23.0
2285488,187,CASH_OUT,83773.35,C717616350,198458.0,114684.65,C1017913693,6239228.92,6323002.26,0,1.0,24.0
2292406,187,CASH_OUT,202352.55,C237730500,1252.0,0.0,C1017913693,6323002.26,6525354.82,0,1.0,25.0
2391725,201,CASH_IN,186794.13,C500159440,5253562.96,5440357.09,C1017913693,6525354.82,6338560.69,0,1.0,26.0
2732272,212,CASH_IN,26301.9,C1492297568,3770440.82,3796742.72,C1017913693,6338560.69,6312258.79,0,1.0,27.0
3043426,234,CASH_OUT,192232.55,C1971391360,0.0,0.0,C1017913693,6312258.79,6504491.34,0,1.0,28.0
3085375,235,CASH_OUT,46566.67,C204572433,0.0,0.0,C1017913693,6504491.34,6551058.0,0,1.0,29.0
4280066,307,CASH_OUT,137881.81,C271108,179877.0,41995.19,C1017913693,6551058.0,6688939.81,0,1.0,30.0
4844553,347,TRANSFER,3135493.54,C1584125387,0.0,0.0,C1017913693,6688939.81,9824433.35,0,1.0,31.0
5090699,355,CASH_OUT,114189.24,C929621648,0.0,0.0,C1017913693,9824433.35,9938622.59,0,1.0,32.0
5277217,372,CASH_IN,76931.04,C550441725,8237333.27,8314264.31,C1017913693,9938622.59,9861691.55,0,1.0,33.0
6071791,514,CASH_IN,90815.75,C450733934,3636258.66,3727074.41,C1017913693,9861691.55,9770875.8,0,1.0,34.0
6119425,538,TRANSFER,731253.1,C2065532385,0.0,0.0,C1017913693,9770875.8,10502128.9,0,1.0,35.0
6351060,696,CASH_OUT,803038.11,C2124823897,803038.11,0.0,C1017913693,10502128.9,11305167.01,1,1.0,36.0
67801,9,CASH_IN,58969.67,C46109565,6386430.91,6445400.58,C1018094825,63357.0,4387.33,0,1.0,1.0
133963,11,CASH_IN,303899.46,C390418590,0.0,303899.46,C1018094825,0.0,0.0,0,1.0,2.0
567523,23,CASH_IN,144538.17,C2035630962,21475.0,166013.17,C1018094825,0.0,0.0,0,1.0,3.0
876508,42,CASH_OUT,123895.7,C509680761,39221.0,0.0,C1018094825,0.0,123895.7,0,1.0,4.0
1561048,155,CASH_IN,42767.34,C744762842,5016555.0,5059322.34,C1018094825,123895.7,81128.36,0,1.0,5.0
1581835,155,CASH_OUT,638662.84,C61722412,107713.0,0.0,C1018094825,81128.36,719791.2,0,1.0,6.0
1742687,161,CASH_IN,34276.37,C2075477370,2363865.54,2398141.9,C1018094825,719791.2,685514.83,0,1.0,7.0
1955317,178,CASH_OUT,56830.81,C2066706352,14837.0,0.0,C1018094825,685514.83,742345.64,0,1.0,8.0
1981001,179,CASH_OUT,678154.11,C1039360531,14838.0,0.0,C1018094825,742345.64,1420499.75,0,1.0,9.0
2175470,185,CASH_IN,161456.8,C1624707688,4634639.86,4796096.66,C1018094825,1420499.75,1338309.94,0,1.0,10.0
2177604,185,CASH_OUT,79267.0,C1203139275,0.0,0.0,C1018094825,1259042.95,1338309.94,0,1.0,11.0
2215434,186,DEBIT,1222.9,C35326098,104717.0,103494.1,C1018094825,1338309.94,1339532.84,0,1.0,12.0
2508358,205,CASH_IN,203173.47,C825834382,29350773.38,29553946.85,C1018094825,1339532.84,1136359.37,0,1.0,13.0
2646474,209,CASH_IN,255350.35,C236356445,117803.0,373153.35,C1018094825,1136359.37,881009.02,0,1.0,14.0
2720717,211,CASH_IN,245653.68,C2028632278,19540.0,265193.68,C1018094825,881009.02,635355.34,0,1.0,15.0
3080623,235,CASH_OUT,168311.14,C1336213650,0.0,0.0,C1018094825,635355.34,803666.48,0,1.0,16.0
3580587,261,CASH_OUT,176917.41,C924329837,0.0,0.0,C1018094825,803666.48,980583.89,0,1.0,17.0
3661657,275,CASH_OUT,190141.8,C1478164450,0.0,0.0,C1018094825,980583.89,1170725.69,0,1.0,18.0
4526279,326,CASH_IN,93203.65,C641407910,7065772.04,7158975.69,C1018094825,1170725.69,1077522.04,0,1.0,19.0
4550404,327,CASH_OUT,155132.19,C1379893868,10560.0,0.0,C1018094825,1077522.04,1232654.23,0,1.0,20.0
4949948,351,CASH_OUT,28286.95,C119845966,0.0,0.0,C1018094825,1232654.23,1260941.18,0,1.0,21.0
4987491,352,TRANSFER,298263.72,C1428551840,0.0,0.0,C1018094825,1260941.18,1559204.9,0,1.0,22.0
5787597,401,CASH_OUT,145896.21,C1618932636,0.0,0.0,C1018094825,1559204.9,1705101.11,0,1.0,23.0
5910987,404,CASH_OUT,29391.66,C2044090621,0.0,0.0,C1018094825,1705101.11,1734492.77,0,1.0,24.0
6272068,621,CASH_OUT,6961359.11,C1493356883,6961359.11,0.0,C1018094825,1734492.77,8695851.88,1,1.0,25.0
959383,44,CASH_OUT,156332.25,C1126300903,51515.0,0.0,C1018310032,0.0,156332.25,0,1.0,1.0
1274506,135,CASH_OUT,149939.35,C371729278,0.0,0.0,C1018310032,156332.25,306271.6,0,1.0,2.0
1526443,153,CASH_IN,76283.86,C1673320198,16035082.81,16111366.66,C1018310032,306271.6,229987.75,0,1.0,3.0
1578075,155,CASH_IN,156613.38,C1126445947,10641748.58,10798361.96,C1018310032,229987.75,73374.37,0,1.0,4.0
1853440,164,CASH_OUT,175267.61,C979923889,175267.61,0.0,C1018310032,73374.37,248641.98,1,1.0,5.0
1988245,179,CASH_IN,161803.75,C867834877,16379018.32,16540822.07,C1018310032,248641.98,86838.22,0,1.0,6.0
4269641,307,CASH_OUT,29670.31,C2013724244,10659.0,0.0,C1018310032,86838.22,116508.54,0,1.0,7.0
4325301,308,CASH_OUT,83628.57,C1202645838,151265.0,67636.43,C1018310032,116508.54,200137.1,0,1.0,8.0
5109443,355,CASH_OUT,462293.37,C2101804495,53084.0,0.0,C1018310032,200137.1,662430.47,0,1.0,9.0
5714624,398,CASH_OUT,301247.47,C948294574,0.0,0.0,C1018310032,662430.47,963677.93,0,1.0,10.0
6097011,522,TRANSFER,711386.18,C2122461183,0.0,0.0,C1018310032,963677.93,1675064.12,0,1.0,11.0
462890,19,CASH_IN,118866.88,C1790348802,20257.0,139123.88,C1018969803,11356.0,0.0,0,1.0,1.0
1030530,71,CASH_OUT,322113.91,C1982559118,322113.91,0.0,C1018969803,0.0,322113.91,1,1.0,2.0
1100845,130,CASH_OUT,287420.14,C414233967,0.0,0.0,C1018969803,322113.91,609534.05,0,1.0,3.0
1195688,132,CASH_IN,217704.96,C518665269,912091.01,1129795.97,C1018969803,609534.05,391829.09,0,1.0,4.0
2346611,189,TRANSFER,41961.01,C2016777519,0.0,0.0,C1018969803,391829.09,433790.1,0,1.0,5.0
3265529,251,CASH_OUT,220357.67,C102275579,0.0,0.0,C1018969803,433790.1,654147.78,0,1.0,6.0
3482549,258,CASH_IN,212218.92,C1704287705,13416548.04,13628766.96,C1018969803,654147.78,441928.86,0,1.0,7.0
5070777,355,CASH_OUT,166594.09,C1768686022,156719.0,0.0,C1018969803,441928.86,608522.95,0,1.0,8.0
5098464,355,CASH_IN,217270.58,C993777332,977272.47,1194543.06,C1018969803,608522.95,391252.37,0,1.0,9.0
6041182,490,CASH_OUT,347318.7,C142162243,100096.06,0.0,C1018969803,391252.37,738571.07,0,1.0,10.0
4586436,328,CASH_OUT,112234.04,C2018340586,626.0,0.0,C101978061,0.0,112234.04,0,1.0,1.0
5929886,404,CASH_OUT,373322.87,C1753472917,373322.87,0.0,C101978061,112234.04,485556.91,1,1.0,2.0
1418047,139,CASH_OUT,82642.62,C2126954198,101087.0,18444.38,C1020879076,0.0,82642.62,0,1.0,1.0
1511353,149,CASH_OUT,29832.81,C185736530,29832.81,0.0,C1020879076,82642.62,112475.43,1,1.0,2.0
1936793,177,CASH_IN,36611.72,C1418865764,235.0,36846.72,C1020879076,112475.43,75863.71,0,1.0,3.0
2029971,180,CASH_OUT,25901.3,C658200939,402117.0,376215.7,C1020879076,75863.71,101765.01,0,1.0,4.0
2118186,183,CASH_IN,2315.0,C1297688727,2497.0,4812.0,C1020879076,101765.01,99450.01,0,1.0,5.0
2223771,186,CASH_OUT,79531.61,C518450608,19803.0,0.0,C1020879076,99450.01,178981.62,0,1.0,6.0
2347871,189,CASH_IN,77917.46,C1558985720,155832.23,233749.69,C1020879076,178981.62,101064.17,0,1.0,7.0
2502959,204,CASH_IN,122175.75,C1816306477,10420.0,132595.75,C1020879076,101064.17,0.0,0,1.0,8.0
3454868,257,CASH_OUT,290274.87,C836179807,1281.0,0.0,C1020879076,0.0,290274.87,0,1.0,9.0
3677541,276,CASH_OUT,164498.79,C1394883822,0.0,0.0,C1020879076,290274.87,454773.66,0,1.0,10.0
4437471,323,CASH_OUT,153164.63,C1682593851,0.0,0.0,C1020879076,454773.66,607938.29,0,1.0,11.0
4550077,327,CASH_OUT,265649.56,C1188181808,0.0,0.0,C1020879076,607938.29,873587.85,0,1.0,12.0
6158210,548,CASH_OUT,88674.98,C2101385070,0.0,0.0,C1020879076,873587.85,962262.83,0,1.0,13.0
3805717,281,CASH_IN,98836.5,C1833114849,1438.0,100274.5,C1021087479,110660.69,11824.19,0,1.0,1.0
5258347,372,CASH_OUT,203890.98,C1220472275,20524.0,0.0,C1021087479,11824.19,215715.17,0,1.0,2.0
5476679,379,CASH_OUT,143757.77,C1534700092,0.0,0.0,C1021087479,215715.17,359472.94,0,1.0,3.0
